nohup: ignoring input
[1] order5big_0004: THEOREM (60.1s)  running={'THEOREM': 1}
[235] order5big_1876: LINEAR (0.0s)  running={'THEOREM': 88, 'LINEAR': 138, 'SOLVED_FMB': 9}
[236] order5big_1884: SOLVED_FMB (0.1s)  running={'THEOREM': 88, 'LINEAR': 138, 'SOLVED_FMB': 10}
[237] order5big_1892: LINEAR (0.0s)  running={'THEOREM': 88, 'LINEAR': 139, 'SOLVED_FMB': 10}
[238] order5big_1900: LINEAR (0.0s)  running={'THEOREM': 88, 'LINEAR': 140, 'SOLVED_FMB': 10}
[239] order5big_1908: THEOREM (62.1s)  running={'THEOREM': 89, 'LINEAR': 140, 'SOLVED_FMB': 10}
[240] order5big_1916: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 141, 'SOLVED_FMB': 10}
[241] order5big_1924: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 142, 'SOLVED_FMB': 10}
[242] order5big_1932: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 143, 'SOLVED_FMB': 10}
[243] order5big_1940: LINEAR (0.0s)  running={'THEOREM': 89, 'LINEAR': 144, 'SOLVED_FMB': 10}
[244] order5big_1948: THEOREM (60.2s)  running={'THEOREM': 90, 'LINEAR': 144, 'SOLVED_FMB': 10}
[245] order5big_1956: THEOREM (60.2s)  running={'THEOREM': 91, 'LINEAR': 144, 'SOLVED_FMB': 10}
[246] order5big_1964: LINEAR (0.0s)  running={'THEOREM': 91, 'LINEAR': 145, 'SOLVED_FMB': 10}
[247] order5big_1972: LINEAR (0.0s)  running={'THEOREM': 91, 'LINEAR': 146, 'SOLVED_FMB': 10}
[248] order5big_1980: THEOREM (60.2s)  running={'THEOREM': 92, 'LINEAR': 146, 'SOLVED_FMB': 10}
[249] order5big_1988: LINEAR (0.0s)  running={'THEOREM': 92, 'LINEAR': 147, 'SOLVED_FMB': 10}
[250] order5big_1996: SOLVED_FMB (5.6s)  running={'THEOREM': 92, 'LINEAR': 147, 'SOLVED_FMB': 11}
[251] order5big_2004: THEOREM (60.3s)  running={'THEOREM': 93, 'LINEAR': 147, 'SOLVED_FMB': 11}
[252] order5big_2012: LINEAR (0.0s)  running={'THEOREM': 93, 'LINEAR': 148, 'SOLVED_FMB': 11}
[253] order5big_2020: THEOREM (62.9s)  running={'THEOREM': 94, 'LINEAR': 148, 'SOLVED_FMB': 11}
[254] order5big_2028: THEOREM (60.2s)  running={'THEOREM': 95, 'LINEAR': 148, 'SOLVED_FMB': 11}
[255] order5big_2036: SOLVED_FMB (17.3s)  running={'THEOREM': 95, 'LINEAR': 148, 'SOLVED_FMB': 12}
[256] order5big_2044: THEOREM (73.0s)  running={'THEOREM': 96, 'LINEAR': 148, 'SOLVED_FMB': 12}
[257] order5big_2052: LINEAR (0.0s)  running={'THEOREM': 96, 'LINEAR': 149, 'SOLVED_FMB': 12}
[258] order5big_2060: LINEAR (0.0s)  running={'THEOREM': 96, 'LINEAR': 150, 'SOLVED_FMB': 12}
[259] order5big_2068: THEOREM (60.6s)  running={'THEOREM': 97, 'LINEAR': 150, 'SOLVED_FMB': 12}
[260] order5big_2076: LINEAR (0.0s)  running={'THEOREM': 97, 'LINEAR': 151, 'SOLVED_FMB': 12}
[261] order5big_2084: LINEAR (0.0s)  running={'THEOREM': 97, 'LINEAR': 152, 'SOLVED_FMB': 12}
[262] order5big_2092: LINEAR (0.0s)  running={'THEOREM': 97, 'LINEAR': 153, 'SOLVED_FMB': 12}
[263] order5big_2100: THEOREM (60.2s)  running={'THEOREM': 98, 'LINEAR': 153, 'SOLVED_FMB': 12}
[264] order5big_2108: THEOREM (60.7s)  running={'THEOREM': 99, 'LINEAR': 153, 'SOLVED_FMB': 12}
[265] order5big_2116: THEOREM (60.2s)  running={'THEOREM': 100, 'LINEAR': 153, 'SOLVED_FMB': 12}
[266] order5big_2124: THEOREM (60.6s)  running={'THEOREM': 101, 'LINEAR': 153, 'SOLVED_FMB': 12}
[267] order5big_2132: LINEAR (0.0s)  running={'THEOREM': 101, 'LINEAR': 154, 'SOLVED_FMB': 12}
[268] order5big_2140: THEOREM (60.6s)  running={'THEOREM': 102, 'LINEAR': 154, 'SOLVED_FMB': 12}
[269] order5big_2148: THEOREM (61.2s)  running={'THEOREM': 103, 'LINEAR': 154, 'SOLVED_FMB': 12}
[270] order5big_2156: LINEAR (0.0s)  running={'THEOREM': 103, 'LINEAR': 155, 'SOLVED_FMB': 12}
[271] order5big_2164: THEOREM (60.2s)  running={'THEOREM': 104, 'LINEAR': 155, 'SOLVED_FMB': 12}
[272] order5big_2172: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 156, 'SOLVED_FMB': 12}
[273] order5big_2180: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 157, 'SOLVED_FMB': 12}
[274] order5big_2188: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 158, 'SOLVED_FMB': 12}
[275] order5big_2196: LINEAR (0.0s)  running={'THEOREM': 104, 'LINEAR': 159, 'SOLVED_FMB': 12}
[276] order5big_2204: THEOREM (202.9s)  running={'THEOREM': 105, 'LINEAR': 159, 'SOLVED_FMB': 12}
[277] order5big_2212: THEOREM (60.2s)  running={'THEOREM': 106, 'LINEAR': 159, 'SOLVED_FMB': 12}
[278] order5big_2220: THEOREM (60.4s)  running={'THEOREM': 107, 'LINEAR': 159, 'SOLVED_FMB': 12}
[279] order5big_2228: LINEAR (0.0s)  running={'THEOREM': 107, 'LINEAR': 160, 'SOLVED_FMB': 12}
[280] order5big_2236: LINEAR (0.0s)  running={'THEOREM': 107, 'LINEAR': 161, 'SOLVED_FMB': 12}
[281] order5big_2244: THEOREM (60.2s)  running={'THEOREM': 108, 'LINEAR': 161, 'SOLVED_FMB': 12}
[282] order5big_2252: THEOREM (60.1s)  running={'THEOREM': 109, 'LINEAR': 161, 'SOLVED_FMB': 12}
[283] order5big_2260: THEOREM (72.7s)  running={'THEOREM': 110, 'LINEAR': 161, 'SOLVED_FMB': 12}
[284] order5big_2268: LINEAR (0.0s)  running={'THEOREM': 110, 'LINEAR': 162, 'SOLVED_FMB': 12}
[285] order5big_2276: LINEAR (0.0s)  running={'THEOREM': 110, 'LINEAR': 163, 'SOLVED_FMB': 12}
[286] order5big_2284: LINEAR (0.0s)  running={'THEOREM': 110, 'LINEAR': 164, 'SOLVED_FMB': 12}
[287] order5big_2292: THEOREM (61.3s)  running={'THEOREM': 111, 'LINEAR': 164, 'SOLVED_FMB': 12}
[288] order5big_2300: THEOREM (60.2s)  running={'THEOREM': 112, 'LINEAR': 164, 'SOLVED_FMB': 12}
[289] order5big_2308: LINEAR (0.0s)  running={'THEOREM': 112, 'LINEAR': 165, 'SOLVED_FMB': 12}
[290] order5big_2316: LINEAR (0.0s)  running={'THEOREM': 112, 'LINEAR': 166, 'SOLVED_FMB': 12}
[291] order5big_2324: THEOREM (72.9s)  running={'THEOREM': 113, 'LINEAR': 166, 'SOLVED_FMB': 12}
[292] order5big_2332: THEOREM (60.2s)  running={'THEOREM': 114, 'LINEAR': 166, 'SOLVED_FMB': 12}
[293] order5big_2340: LINEAR (0.0s)  running={'THEOREM': 114, 'LINEAR': 167, 'SOLVED_FMB': 12}
[294] order5big_2348: LINEAR (0.0s)  running={'THEOREM': 114, 'LINEAR': 168, 'SOLVED_FMB': 12}
[295] order5big_2356: THEOREM (60.1s)  running={'THEOREM': 115, 'LINEAR': 168, 'SOLVED_FMB': 12}
[296] order5big_2364: LINEAR (0.0s)  running={'THEOREM': 115, 'LINEAR': 169, 'SOLVED_FMB': 12}
[297] order5big_2372: SOLVED_FMB (0.2s)  running={'THEOREM': 115, 'LINEAR': 169, 'SOLVED_FMB': 13}
[298] order5big_2380: THEOREM (0.3s)  running={'THEOREM': 116, 'LINEAR': 169, 'SOLVED_FMB': 13}
[299] order5big_2388: THEOREM (60.6s)  running={'THEOREM': 117, 'LINEAR': 169, 'SOLVED_FMB': 13}
[300] order5big_2396: THEOREM (60.2s)  running={'THEOREM': 118, 'LINEAR': 169, 'SOLVED_FMB': 13}
[301] order5big_2404: THEOREM (60.5s)  running={'THEOREM': 119, 'LINEAR': 169, 'SOLVED_FMB': 13}
[302] order5big_2412: LINEAR (0.0s)  running={'THEOREM': 119, 'LINEAR': 170, 'SOLVED_FMB': 13}
[303] order5big_2420: THEOREM (60.2s)  running={'THEOREM': 120, 'LINEAR': 170, 'SOLVED_FMB': 13}
[304] order5big_2428: THEOREM (60.2s)  running={'THEOREM': 121, 'LINEAR': 170, 'SOLVED_FMB': 13}
[305] order5big_2436: THEOREM (60.2s)  running={'THEOREM': 122, 'LINEAR': 170, 'SOLVED_FMB': 13}
[306] order5big_2444: THEOREM (60.2s)  running={'THEOREM': 123, 'LINEAR': 170, 'SOLVED_FMB': 13}
[307] order5big_2452: THEOREM (60.2s)  running={'THEOREM': 124, 'LINEAR': 170, 'SOLVED_FMB': 13}
[308] order5big_2460: THEOREM (60.3s)  running={'THEOREM': 125, 'LINEAR': 170, 'SOLVED_FMB': 13}
[309] order5big_2468: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 171, 'SOLVED_FMB': 13}
[310] order5big_2476: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 172, 'SOLVED_FMB': 13}
[311] order5big_2484: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 173, 'SOLVED_FMB': 13}
[312] order5big_2492: LINEAR (0.0s)  running={'THEOREM': 125, 'LINEAR': 174, 'SOLVED_FMB': 13}
[313] order5big_2500: THEOREM (60.3s)  running={'THEOREM': 126, 'LINEAR': 174, 'SOLVED_FMB': 13}
[314] order5big_2508: SOLVED_FMB (9.4s)  running={'THEOREM': 126, 'LINEAR': 174, 'SOLVED_FMB': 14}
[315] order5big_2516: LINEAR (0.0s)  running={'THEOREM': 126, 'LINEAR': 175, 'SOLVED_FMB': 14}
[316] order5big_2524: THEOREM (60.2s)  running={'THEOREM': 127, 'LINEAR': 175, 'SOLVED_FMB': 14}
[317] order5big_2532: THEOREM (60.2s)  running={'THEOREM': 128, 'LINEAR': 175, 'SOLVED_FMB': 14}
[318] order5big_2540: THEOREM (62.8s)  running={'THEOREM': 129, 'LINEAR': 175, 'SOLVED_FMB': 14}
[319] order5big_2548: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 176, 'SOLVED_FMB': 14}
[320] order5big_2556: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 177, 'SOLVED_FMB': 14}
[321] order5big_2564: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 178, 'SOLVED_FMB': 14}
[322] order5big_2572: SOLVED_FMB (1.1s)  running={'THEOREM': 129, 'LINEAR': 178, 'SOLVED_FMB': 15}
[323] order5big_2580: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 179, 'SOLVED_FMB': 15}
[324] order5big_2588: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 180, 'SOLVED_FMB': 15}
[325] order5big_2596: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 181, 'SOLVED_FMB': 15}
[326] order5big_2604: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 182, 'SOLVED_FMB': 15}
[327] order5big_2612: LINEAR (0.0s)  running={'THEOREM': 129, 'LINEAR': 183, 'SOLVED_FMB': 15}
[328] order5big_2620: THEOREM (60.4s)  running={'THEOREM': 130, 'LINEAR': 183, 'SOLVED_FMB': 15}
[329] order5big_2628: LINEAR (0.0s)  running={'THEOREM': 130, 'LINEAR': 184, 'SOLVED_FMB': 15}
[330] order5big_2636: THEOREM (60.2s)  running={'THEOREM': 131, 'LINEAR': 184, 'SOLVED_FMB': 15}
[331] order5big_2644: LINEAR (0.0s)  running={'THEOREM': 131, 'LINEAR': 185, 'SOLVED_FMB': 15}
[332] order5big_2652: THEOREM (60.2s)  running={'THEOREM': 132, 'LINEAR': 185, 'SOLVED_FMB': 15}
[333] order5big_2660: LINEAR (0.0s)  running={'THEOREM': 132, 'LINEAR': 186, 'SOLVED_FMB': 15}
[334] order5big_2668: LINEAR (0.0s)  running={'THEOREM': 132, 'LINEAR': 187, 'SOLVED_FMB': 15}
[335] order5big_2676: LINEAR (0.0s)  running={'THEOREM': 132, 'LINEAR': 188, 'SOLVED_FMB': 15}
[336] order5big_2684: THEOREM (60.5s)  running={'THEOREM': 133, 'LINEAR': 188, 'SOLVED_FMB': 15}
[337] order5big_2692: THEOREM (1.9s)  running={'THEOREM': 134, 'LINEAR': 188, 'SOLVED_FMB': 15}
[338] order5big_2700: THEOREM (61.2s)  running={'THEOREM': 135, 'LINEAR': 188, 'SOLVED_FMB': 15}
[339] order5big_2708: LINEAR (0.0s)  running={'THEOREM': 135, 'LINEAR': 189, 'SOLVED_FMB': 15}
[340] order5big_2716: LINEAR (0.0s)  running={'THEOREM': 135, 'LINEAR': 190, 'SOLVED_FMB': 15}
[341] order5big_2724: THEOREM (60.2s)  running={'THEOREM': 136, 'LINEAR': 190, 'SOLVED_FMB': 15}
[342] order5big_2732: LINEAR (0.0s)  running={'THEOREM': 136, 'LINEAR': 191, 'SOLVED_FMB': 15}
[343] order5big_2740: LINEAR (0.0s)  running={'THEOREM': 136, 'LINEAR': 192, 'SOLVED_FMB': 15}
[344] order5big_2748: THEOREM (60.2s)  running={'THEOREM': 137, 'LINEAR': 192, 'SOLVED_FMB': 15}
[345] order5big_2756: SOLVED_FMB (0.1s)  running={'THEOREM': 137, 'LINEAR': 192, 'SOLVED_FMB': 16}
[346] order5big_2764: LINEAR (0.0s)  running={'THEOREM': 137, 'LINEAR': 193, 'SOLVED_FMB': 16}
[347] order5big_2772: THEOREM (60.2s)  running={'THEOREM': 138, 'LINEAR': 193, 'SOLVED_FMB': 16}
[348] order5big_2780: LINEAR (0.0s)  running={'THEOREM': 138, 'LINEAR': 194, 'SOLVED_FMB': 16}
[349] order5big_2788: LINEAR (0.0s)  running={'THEOREM': 138, 'LINEAR': 195, 'SOLVED_FMB': 16}
[350] order5big_2796: THEOREM (60.2s)  running={'THEOREM': 139, 'LINEAR': 195, 'SOLVED_FMB': 16}
[351] order5big_2804: LINEAR (0.0s)  running={'THEOREM': 139, 'LINEAR': 196, 'SOLVED_FMB': 16}
[352] order5big_2812: LINEAR (0.0s)  running={'THEOREM': 139, 'LINEAR': 197, 'SOLVED_FMB': 16}
[353] order5big_2820: LINEAR (0.0s)  running={'THEOREM': 139, 'LINEAR': 198, 'SOLVED_FMB': 16}
[354] order5big_2828: LINEAR (0.0s)  running={'THEOREM': 139, 'LINEAR': 199, 'SOLVED_FMB': 16}
[355] order5big_2836: THEOREM (60.4s)  running={'THEOREM': 140, 'LINEAR': 199, 'SOLVED_FMB': 16}
[356] order5big_2844: LINEAR (0.0s)  running={'THEOREM': 140, 'LINEAR': 200, 'SOLVED_FMB': 16}
[357] order5big_2852: SOLVED_FMB (12.3s)  running={'THEOREM': 140, 'LINEAR': 200, 'SOLVED_FMB': 17}
[358] order5big_2860: THEOREM (60.2s)  running={'THEOREM': 141, 'LINEAR': 200, 'SOLVED_FMB': 17}
[359] order5big_2868: THEOREM (60.2s)  running={'THEOREM': 142, 'LINEAR': 200, 'SOLVED_FMB': 17}
[360] order5big_2876: THEOREM (60.2s)  running={'THEOREM': 143, 'LINEAR': 200, 'SOLVED_FMB': 17}
[361] order5big_2884: LINEAR (0.0s)  running={'THEOREM': 143, 'LINEAR': 201, 'SOLVED_FMB': 17}
[362] order5big_2892: THEOREM (60.2s)  running={'THEOREM': 144, 'LINEAR': 201, 'SOLVED_FMB': 17}
[363] order5big_2900: LINEAR (0.0s)  running={'THEOREM': 144, 'LINEAR': 202, 'SOLVED_FMB': 17}
[364] order5big_2908: LINEAR (0.0s)  running={'THEOREM': 144, 'LINEAR': 203, 'SOLVED_FMB': 17}
[365] order5big_2916: THEOREM (60.3s)  running={'THEOREM': 145, 'LINEAR': 203, 'SOLVED_FMB': 17}
[366] order5big_2924: LINEAR (0.0s)  running={'THEOREM': 145, 'LINEAR': 204, 'SOLVED_FMB': 17}
[367] order5big_2932: LINEAR (0.0s)  running={'THEOREM': 145, 'LINEAR': 205, 'SOLVED_FMB': 17}
[368] order5big_2940: THEOREM (60.4s)  running={'THEOREM': 146, 'LINEAR': 205, 'SOLVED_FMB': 17}
[369] order5big_2948: THEOREM (60.2s)  running={'THEOREM': 147, 'LINEAR': 205, 'SOLVED_FMB': 17}
[370] order5big_2956: THEOREM (60.2s)  running={'THEOREM': 148, 'LINEAR': 205, 'SOLVED_FMB': 17}
[371] order5big_2964: THEOREM (61.2s)  running={'THEOREM': 149, 'LINEAR': 205, 'SOLVED_FMB': 17}
[372] order5big_2972: LINEAR (0.0s)  running={'THEOREM': 149, 'LINEAR': 206, 'SOLVED_FMB': 17}
[373] order5big_2980: THEOREM (60.5s)  running={'THEOREM': 150, 'LINEAR': 206, 'SOLVED_FMB': 17}
[374] order5big_2988: LINEAR (0.0s)  running={'THEOREM': 150, 'LINEAR': 207, 'SOLVED_FMB': 17}
[375] order5big_2996: THEOREM (60.5s)  running={'THEOREM': 151, 'LINEAR': 207, 'SOLVED_FMB': 17}
[376] order5big_3004: LINEAR (0.0s)  running={'THEOREM': 151, 'LINEAR': 208, 'SOLVED_FMB': 17}
[377] order5big_3012: LINEAR (0.0s)  running={'THEOREM': 151, 'LINEAR': 209, 'SOLVED_FMB': 17}
[378] order5big_3020: THEOREM (72.8s)  running={'THEOREM': 152, 'LINEAR': 209, 'SOLVED_FMB': 17}
[379] order5big_3028: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 210, 'SOLVED_FMB': 17}
[380] order5big_3036: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 211, 'SOLVED_FMB': 17}
[381] order5big_3044: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 212, 'SOLVED_FMB': 17}
[382] order5big_3052: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 213, 'SOLVED_FMB': 17}
[383] order5big_3060: LINEAR (0.0s)  running={'THEOREM': 152, 'LINEAR': 214, 'SOLVED_FMB': 17}
[384] order5big_3068: THEOREM (61.5s)  running={'THEOREM': 153, 'LINEAR': 214, 'SOLVED_FMB': 17}
[385] order5big_3076: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 215, 'SOLVED_FMB': 17}
[386] order5big_3084: LINEAR (0.0s)  running={'THEOREM': 153, 'LINEAR': 216, 'SOLVED_FMB': 17}
[387] order5big_3092: THEOREM (66.8s)  running={'THEOREM': 154, 'LINEAR': 216, 'SOLVED_FMB': 17}
[388] order5big_3100: LINEAR (0.0s)  running={'THEOREM': 154, 'LINEAR': 217, 'SOLVED_FMB': 17}
[389] order5big_3108: THEOREM (60.7s)  running={'THEOREM': 155, 'LINEAR': 217, 'SOLVED_FMB': 17}
[390] order5big_3116: LINEAR (0.0s)  running={'THEOREM': 155, 'LINEAR': 218, 'SOLVED_FMB': 17}
[391] order5big_3124: LINEAR (0.0s)  running={'THEOREM': 155, 'LINEAR': 219, 'SOLVED_FMB': 17}
[392] order5big_3132: SOLVED_FMB (1.4s)  running={'THEOREM': 155, 'LINEAR': 219, 'SOLVED_FMB': 18}
[393] order5big_3140: THEOREM (60.2s)  running={'THEOREM': 156, 'LINEAR': 219, 'SOLVED_FMB': 18}
[394] order5big_3148: LINEAR (0.0s)  running={'THEOREM': 156, 'LINEAR': 220, 'SOLVED_FMB': 18}
[395] order5big_3156: THEOREM (60.2s)  running={'THEOREM': 157, 'LINEAR': 220, 'SOLVED_FMB': 18}
[396] order5big_3164: THEOREM (60.1s)  running={'THEOREM': 158, 'LINEAR': 220, 'SOLVED_FMB': 18}
[397] order5big_3172: LINEAR (0.0s)  running={'THEOREM': 158, 'LINEAR': 221, 'SOLVED_FMB': 18}
[398] order5big_3180: THEOREM (60.2s)  running={'THEOREM': 159, 'LINEAR': 221, 'SOLVED_FMB': 18}
[399] order5big_3188: THEOREM (65.3s)  running={'THEOREM': 160, 'LINEAR': 221, 'SOLVED_FMB': 18}
[400] order5big_3196: LINEAR (0.0s)  running={'THEOREM': 160, 'LINEAR': 222, 'SOLVED_FMB': 18}
[401] order5big_3204: THEOREM (60.3s)  running={'THEOREM': 161, 'LINEAR': 222, 'SOLVED_FMB': 18}
[402] order5big_3212: LINEAR (0.0s)  running={'THEOREM': 161, 'LINEAR': 223, 'SOLVED_FMB': 18}
[403] order5big_3220: LINEAR (0.0s)  running={'THEOREM': 161, 'LINEAR': 224, 'SOLVED_FMB': 18}
[404] order5big_3228: THEOREM (60.2s)  running={'THEOREM': 162, 'LINEAR': 224, 'SOLVED_FMB': 18}
[405] order5big_3236: LINEAR (0.0s)  running={'THEOREM': 162, 'LINEAR': 225, 'SOLVED_FMB': 18}
[406] order5big_3244: THEOREM (61.1s)  running={'THEOREM': 163, 'LINEAR': 225, 'SOLVED_FMB': 18}
[407] order5big_3252: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 226, 'SOLVED_FMB': 18}
[408] order5big_3260: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 227, 'SOLVED_FMB': 18}
[409] order5big_3268: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 228, 'SOLVED_FMB': 18}
[410] order5big_3276: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 229, 'SOLVED_FMB': 18}
[411] order5big_3284: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 230, 'SOLVED_FMB': 18}
[412] order5big_3292: LINEAR (0.0s)  running={'THEOREM': 163, 'LINEAR': 231, 'SOLVED_FMB': 18}
[413] order5big_3300: THEOREM (72.0s)  running={'THEOREM': 164, 'LINEAR': 231, 'SOLVED_FMB': 18}
[414] order5big_3308: LINEAR (0.0s)  running={'THEOREM': 164, 'LINEAR': 232, 'SOLVED_FMB': 18}
[415] order5big_3316: SOLVED_FMB (0.3s)  running={'THEOREM': 164, 'LINEAR': 232, 'SOLVED_FMB': 19}
[416] order5big_3324: THEOREM (60.2s)  running={'THEOREM': 165, 'LINEAR': 232, 'SOLVED_FMB': 19}
[417] order5big_3332: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 233, 'SOLVED_FMB': 19}
[418] order5big_3340: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 234, 'SOLVED_FMB': 19}
[419] order5big_3348: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 235, 'SOLVED_FMB': 19}
[420] order5big_3356: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 236, 'SOLVED_FMB': 19}
[421] order5big_3364: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 237, 'SOLVED_FMB': 19}
[422] order5big_3372: SOLVED_FMB (1.1s)  running={'THEOREM': 165, 'LINEAR': 237, 'SOLVED_FMB': 20}
[423] order5big_3380: LINEAR (0.0s)  running={'THEOREM': 165, 'LINEAR': 238, 'SOLVED_FMB': 20}
[424] order5big_3388: THEOREM (60.2s)  running={'THEOREM': 166, 'LINEAR': 238, 'SOLVED_FMB': 20}
[425] order5big_3396: SOLVED_FMB (1.5s)  running={'THEOREM': 166, 'LINEAR': 238, 'SOLVED_FMB': 21}
[426] order5big_3404: LINEAR (0.0s)  running={'THEOREM': 166, 'LINEAR': 239, 'SOLVED_FMB': 21}
[427] order5big_3412: THEOREM (60.4s)  running={'THEOREM': 167, 'LINEAR': 239, 'SOLVED_FMB': 21}
[428] order5big_3420: LINEAR (0.0s)  running={'THEOREM': 167, 'LINEAR': 240, 'SOLVED_FMB': 21}
[429] order5big_3428: LINEAR (0.0s)  running={'THEOREM': 167, 'LINEAR': 241, 'SOLVED_FMB': 21}
[430] order5big_3436: THEOREM (46.0s)  running={'THEOREM': 168, 'LINEAR': 241, 'SOLVED_FMB': 21}
[431] order5big_3444: THEOREM (60.2s)  running={'THEOREM': 169, 'LINEAR': 241, 'SOLVED_FMB': 21}
[432] order5big_3452: LINEAR (0.0s)  running={'THEOREM': 169, 'LINEAR': 242, 'SOLVED_FMB': 21}
[433] order5big_3460: LINEAR (0.0s)  running={'THEOREM': 169, 'LINEAR': 243, 'SOLVED_FMB': 21}
[434] order5big_3468: THEOREM (60.2s)  running={'THEOREM': 170, 'LINEAR': 243, 'SOLVED_FMB': 21}
[435] order5big_3476: LINEAR (0.0s)  running={'THEOREM': 170, 'LINEAR': 244, 'SOLVED_FMB': 21}
[436] order5big_3484: LINEAR (0.0s)  running={'THEOREM': 170, 'LINEAR': 245, 'SOLVED_FMB': 21}
[437] order5big_3492: LINEAR (0.0s)  running={'THEOREM': 170, 'LINEAR': 246, 'SOLVED_FMB': 21}
[438] order5big_3500: LINEAR (0.0s)  running={'THEOREM': 170, 'LINEAR': 247, 'SOLVED_FMB': 21}
[439] order5big_3508: LINEAR (0.0s)  running={'THEOREM': 170, 'LINEAR': 248, 'SOLVED_FMB': 21}
[440] order5big_3516: THEOREM (60.2s)  running={'THEOREM': 171, 'LINEAR': 248, 'SOLVED_FMB': 21}
[441] order5big_3524: THEOREM (60.2s)  running={'THEOREM': 172, 'LINEAR': 248, 'SOLVED_FMB': 21}
[442] order5big_3532: LINEAR (0.0s)  running={'THEOREM': 172, 'LINEAR': 249, 'SOLVED_FMB': 21}
[443] order5big_3540: THEOREM (60.2s)  running={'THEOREM': 173, 'LINEAR': 249, 'SOLVED_FMB': 21}
[444] order5big_3548: LINEAR (0.0s)  running={'THEOREM': 173, 'LINEAR': 250, 'SOLVED_FMB': 21}
[445] order5big_3556: LINEAR (0.0s)  running={'THEOREM': 173, 'LINEAR': 251, 'SOLVED_FMB': 21}
[446] order5big_3564: THEOREM (60.2s)  running={'THEOREM': 174, 'LINEAR': 251, 'SOLVED_FMB': 21}
[447] order5big_3572: THEOREM (62.9s)  running={'THEOREM': 175, 'LINEAR': 251, 'SOLVED_FMB': 21}
[448] order5big_3580: LINEAR (0.0s)  running={'THEOREM': 175, 'LINEAR': 252, 'SOLVED_FMB': 21}
[449] order5big_3588: THEOREM (60.6s)  running={'THEOREM': 176, 'LINEAR': 252, 'SOLVED_FMB': 21}
[450] order5big_3596: THEOREM (60.2s)  running={'THEOREM': 177, 'LINEAR': 252, 'SOLVED_FMB': 21}
[451] order5big_3604: THEOREM (60.6s)  running={'THEOREM': 178, 'LINEAR': 252, 'SOLVED_FMB': 21}
[452] order5big_3612: LINEAR (0.0s)  running={'THEOREM': 178, 'LINEAR': 253, 'SOLVED_FMB': 21}
[453] order5big_3620: THEOREM (61.3s)  running={'THEOREM': 179, 'LINEAR': 253, 'SOLVED_FMB': 21}
[454] order5big_3628: LINEAR (0.0s)  running={'THEOREM': 179, 'LINEAR': 254, 'SOLVED_FMB': 21}
[455] order5big_3636: LINEAR (0.0s)  running={'THEOREM': 179, 'LINEAR': 255, 'SOLVED_FMB': 21}
[456] order5big_3644: LINEAR (0.0s)  running={'THEOREM': 179, 'LINEAR': 256, 'SOLVED_FMB': 21}
[457] order5big_3652: THEOREM (60.7s)  running={'THEOREM': 180, 'LINEAR': 256, 'SOLVED_FMB': 21}
[458] order5big_3660: LINEAR (0.0s)  running={'THEOREM': 180, 'LINEAR': 257, 'SOLVED_FMB': 21}
[459] order5big_3668: THEOREM (60.4s)  running={'THEOREM': 181, 'LINEAR': 257, 'SOLVED_FMB': 21}
[460] order5big_3676: THEOREM (60.2s)  running={'THEOREM': 182, 'LINEAR': 257, 'SOLVED_FMB': 21}
[461] order5big_3684: THEOREM (60.5s)  running={'THEOREM': 183, 'LINEAR': 257, 'SOLVED_FMB': 21}
